ticker,n_total,n_2009,n_2010,n_2011,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,price_start,price_end,n_price_rows,max_gap_days,median_dollar_vol,liquidity_year,close_liquidity_mean,error,selection_news,tier,composite_score
UIS,731,2,23,36,46,50,54,34,75,51,107,116,79,25,19,14,1972-06-01,2023-12-28,3773.0,5.0,5836540.048122406,2017.0,10.964940238283925,,158,WEAK,8.01098418038164
PRAA,840,0,24,20,41,122,97,90,77,70,84,82,50,14,31,38,2002-11-08,2023-12-28,3773.0,5.0,12593725.0,2017.0,34.36605585713785,,154,WEAK,7.994022036150436
CATY,671,4,17,25,16,30,27,55,58,74,81,66,48,32,80,58,1990-12-14,2023-12-28,3773.0,5.0,13198730.512619017,2017.0,38.55940246582031,,155,WEAK,7.98956973636634
MWA,745,3,11,12,21,58,51,101,63,62,88,121,39,28,49,38,2006-05-26,2023-12-28,3773.0,5.0,12899557.96365738,2017.0,12.095338654233165,,150,WEAK,7.982318698596537
ACIW,802,1,6,47,32,55,90,56,82,88,76,115,60,38,31,25,1995-02-24,2023-12-28,3773.0,5.0,9136620.029449463,2017.0,22.14402391046167,,164,WEAK,7.980280719519888
JBT,549,0,12,24,38,24,29,53,46,68,83,135,37,0,0,0,2008-07-22,2023-12-28,3773.0,5.0,14242479.504394531,2017.0,94.2456174143757,,151,WEAK,7.978587171773694
BPOP,756,5,52,63,53,53,43,113,46,36,109,141,42,0,0,0,1980-03-17,2023-12-28,3773.0,5.0,22426844.381713867,2017.0,39.43366533256622,,145,WEAK,7.976092956019517
GSAT,591,1,4,15,20,7,67,84,141,106,71,52,16,0,0,7,2006-11-02,2023-12-28,3773.0,5.0,6107609.982132912,2017.0,1.7388844613534995,,177,WEAK,7.970254795492464
KEX,920,0,8,44,68,40,106,56,95,39,103,115,59,25,63,99,1980-03-17,2023-12-28,3773.0,5.0,25054821.072387695,2017.0,66.32091636201775,,142,WEAK,7.968608887318273
BRFS,697,0,14,46,49,60,115,70,40,47,94,88,33,12,18,11,2000-10-20,2023-12-28,3773.0,5.0,22567923.137664795,2017.0,13.009402389070427,,141,WEAK,7.9601757158584885
EZA,624,5,38,41,80,61,30,75,64,39,102,78,8,1,1,1,2003-02-07,2023-12-28,3773.0,5.0,23942360.650634762,2017.0,59.14262947903212,,141,WEAK,7.955002108970197
VLY,714,5,23,30,33,33,27,58,42,53,89,115,52,0,54,100,1990-03-23,2023-12-28,3773.0,5.0,20024192.523193356,2017.0,11.70270918280005,,142,WEAK,7.954612696043887
UVV,687,0,16,16,23,24,29,95,84,54,92,102,33,33,35,51,1973-02-21,2023-12-28,3773.0,5.0,12260649.421691895,2017.0,63.581673306772906,,146,WEAK,7.953968780667106
AMG,727,0,1,1,6,33,67,63,72,66,72,58,43,52,86,107,1997-11-21,2023-12-28,3773.0,5.0,59927019.67468262,2017.0,172.44717085029023,,138,WEAK,7.948330286773544
FWRD,672,0,14,26,51,26,34,39,61,35,120,67,32,31,77,59,1993-11-16,2023-12-28,3773.0,5.0,6198860.084152222,2017.0,52.41239050754988,,155,WEAK,7.946012381605794
WTS,787,0,12,35,44,30,57,73,55,51,98,74,43,20,56,139,1986-08-21,2023-12-28,3773.0,5.0,7021560.333251953,2017.0,65.40996002865978,,149,WEAK,7.9400284358063224
EXK,804,2,38,54,33,18,48,104,142,71,85,166,36,0,0,7,2006-04-26,2023-12-28,3773.0,5.0,5339565.161657334,2017.0,2.954621519225527,,156,WEAK,7.93818153392447
TYG,382,0,6,5,4,9,13,43,58,41,111,58,22,6,2,4,2004-02-25,2023-12-28,3773.0,5.0,5058248.107910155,2017.0,121.72733066756412,,152,WEAK,7.928133705986246
RCL,1235,10,76,56,65,50,106,79,85,67,64,105,383,0,0,89,1993-04-28,2023-12-28,3773.0,5.0,149171458.7020874,2017.0,110.15577697753906,,131,WEAK,7.918878269800127
UBSI,641,2,15,18,13,13,17,47,66,61,78,75,54,42,65,75,1987-06-04,2023-12-28,3773.0,5.0,21901950.468063354,2017.0,38.728685280241336,,139,WEAK,7.901111603480858
ECPG,751,0,20,29,49,93,28,70,62,43,100,115,47,18,47,30,1999-07-09,2023-12-28,3773.0,5.0,9127125.0,2017.0,38.4156972117633,,143,WEAK,7.899282133485437
WIT,907,2,52,45,59,48,66,101,80,74,78,100,65,36,63,38,2000-10-19,2023-12-28,3773.0,5.0,6291648.06060791,2017.0,5.284860565367923,,152,WEAK,7.887944793487258
WCC,1139,0,16,47,148,56,63,96,77,74,68,121,115,28,112,118,1999-05-12,2023-12-28,3773.0,5.0,27361601.196289062,2017.0,62.07828690426283,,142,WEAK,7.8802788630917355
NG,1822,6,78,188,162,103,57,109,77,39,103,115,477,138,88,82,2003-12-04,2023-12-28,3773.0,5.0,8753236.660814285,2017.0,4.469043834275934,,142,WEAK,7.8772643603231485
SPH,608,1,11,24,48,36,24,80,78,65,81,64,41,28,13,14,1996-02-29,2023-12-28,3773.0,5.0,7249423.95324707,2017.0,25.54330675345493,,146,WEAK,7.873607317967792
KRC,792,3,6,25,56,29,28,105,52,60,73,119,67,38,63,68,1997-01-29,2023-12-28,3773.0,5.0,36183356.841278076,2017.0,72.86422337383863,,133,WEAK,7.8712037963363075
CBRL,968,0,7,17,20,125,37,88,72,56,75,54,57,49,172,139,1981-11-05,2023-12-28,3773.0,5.0,38355480.949401855,2017.0,158.1572115468789,,131,WEAK,7.869024460773245
RHP,576,0,0,0,12,33,15,65,39,46,90,127,58,0,26,65,1991-10-24,2023-12-28,3773.0,5.0,12901240.06652832,2017.0,63.61394433861235,,136,WEAK,7.858059598705632
CVLT,1031,3,32,59,131,138,54,55,99,40,94,176,64,21,29,36,2006-09-22,2023-12-28,3773.0,5.0,16877400.421142578,2017.0,55.216892424807604,,134,WEAK,7.856124035807593
FBP,783,1,15,34,19,34,29,55,84,53,87,119,61,25,109,58,1987-01-13,2023-12-28,3773.0,5.0,7305342.265176773,2017.0,5.659880476643839,,140,WEAK,7.844556951366645
CASY,1150,0,8,3,11,13,34,115,97,58,70,131,63,56,202,289,1983-10-20,2023-12-28,3773.0,5.0,46104337.21618653,2017.0,111.72669320277484,,128,WEAK,7.834196955614203
UMBF,679,0,2,20,50,27,36,42,61,68,72,92,41,29,66,73,1980-03-17,2023-12-28,3773.0,5.0,13555679.489135742,2017.0,73.279800718999,,140,WEAK,7.833936951810197
RGEN,689,2,3,23,49,30,31,46,38,52,85,148,84,0,30,68,1986-04-29,2023-12-28,3773.0,5.0,9264567.448425293,2017.0,36.96585651412903,,137,WEAK,7.83285828251722
CRI,595,0,1,8,7,26,49,48,71,58,68,49,30,40,84,56,2003-10-28,2023-12-28,3773.0,5.0,57920686.672973625,2017.0,91.72215149412118,,126,WEAK,7.825441966941099
PGX,511,1,7,9,19,11,20,54,114,57,74,76,36,13,13,7,2008-01-31,2023-12-28,3773.0,5.0,22740639.884948734,2017.0,14.929800831464183,,131,WEAK,7.819070154983578
ATO,889,0,0,0,9,44,39,41,26,53,75,50,56,72,166,258,1983-12-28,2023-12-28,3773.0,5.0,28349211.321258545,2017.0,83.26880460336389,,128,WEAK,7.815733559822085
PLUS,545,4,2,5,13,11,28,61,38,98,64,61,46,21,37,56,1996-11-15,2023-12-28,3773.0,5.0,5074950.210571289,2017.0,74.9748005354072,,162,WEAK,7.813033552127067
HOLI,650,0,4,60,17,37,87,70,65,38,102,85,27,16,20,22,2005-08-31,2023-12-28,3773.0,5.0,5326605.699157715,2017.0,19.041872533669036,,140,WEAK,7.8117999211782525
WAFD,756,0,0,0,36,76,73,47,37,74,67,122,36,13,104,71,1982-11-09,2023-12-28,3773.0,5.0,12502454.706954958,2017.0,33.36892443349162,,141,WEAK,7.797650819922254
FELE,717,0,3,11,21,45,85,59,90,39,99,70,41,28,83,43,1980-03-17,2023-12-28,3773.0,5.0,5496080.101776123,2017.0,41.69382458569044,,138,WEAK,7.797620523776241
IBN,714,4,41,59,51,36,71,98,61,49,72,108,57,0,0,7,2000-03-28,2023-12-28,3773.0,5.0,55972751.52969361,2017.0,8.57252445828867,,121,WEAK,7.796066275191249
ASX,999,14,5,31,76,61,82,88,68,44,93,92,79,49,127,90,2000-10-02,2023-12-28,3773.0,5.0,5226595.164775848,2017.0,6.207250999739445,,137,WEAK,7.790269799624957
DRQ,1058,0,38,36,67,260,63,66,81,49,77,188,31,16,21,65,1997-10-23,2023-12-28,3773.0,5.0,23989844.648361206,2017.0,49.82952190870308,,126,WEAK,7.788725816524718
PRF,445,0,6,9,5,20,15,51,71,80,65,30,10,13,37,33,2005-12-20,2023-12-28,3773.0,5.0,10107517.767333986,2017.0,104.91127497456463,,145,WEAK,7.787808222047405
WNS,694,2,14,28,31,51,28,90,72,58,80,93,63,11,31,42,2006-07-26,2023-12-28,3773.0,5.0,5890872.0626831055,2017.0,33.68633474676732,,138,WEAK,7.787253794800945
NUS,735,0,3,3,14,64,79,50,102,92,55,49,35,43,77,69,1996-11-22,2023-12-28,3773.0,5.0,28199718.669891357,2017.0,58.66717123510353,,147,WEAK,7.781700392445698
CEVA,806,1,15,69,46,37,31,145,73,56,81,98,70,29,25,30,2002-11-01,2023-12-28,3773.0,5.0,5274260.093688965,2017.0,41.20808763238063,,137,WEAK,7.772677189718923
RBA,684,0,2,14,33,36,24,71,97,53,75,88,58,0,41,92,1998-03-10,2023-12-28,3773.0,5.0,17218255.43861389,2017.0,30.08167323838192,,128,WEAK,7.772423192855353
AGX,437,4,2,11,38,12,16,35,75,72,68,51,19,14,6,14,1995-08-18,2023-12-28,3773.0,5.0,9164659.846496582,2017.0,64.20796802414365,,140,WEAK,7.7717594952551945
UUP,1026,20,60,26,77,307,30,82,109,81,58,2,7,13,84,70,2007-03-01,2023-12-28,3773.0,5.0,27394432.238769535,2017.0,25.005657386019884,,139,WEAK,7.7684295283231695
FI,619,0,1,0,0,38,37,73,71,66,71,74,46,12,0,130,1986-09-25,2023-12-28,3773.0,5.0,8442860.713291168,2017.0,8.606613567625859,,137,WEAK,7.764310353617041
KEP,691,2,8,9,18,23,134,82,153,59,74,77,22,6,15,9,1994-10-27,2023-12-28,3773.0,5.0,8058750.0,2017.0,18.578486028420496,,133,WEAK,7.745913931291193
POWI,758,3,20,25,99,53,34,32,52,56,75,105,62,44,54,44,1997-12-12,2023-12-28,3773.0,5.0,9195614.60723877,2017.0,70.52378471344116,,131,WEAK,7.744975126499981
ATR,596,0,1,3,17,24,16,53,47,64,65,27,29,55,60,135,1993-04-23,2023-12-28,3773.0,5.0,20199659.915924072,2017.0,82.34095651694977,,129,WEAK,7.737917188508312
BVN,688,1,41,55,48,42,45,47,75,48,76,88,44,21,25,32,1996-05-15,2023-12-28,3773.0,5.0,15882100.0,2017.0,12.847251010606014,,124,WEAK,7.729897156145775
AZZ,714,0,13,30,48,61,31,102,62,50,81,196,33,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,5009514.864349364,2017.0,53.19980066610997,,131,WEAK,7.712591197544867
CUBE,594,0,0,0,5,69,18,65,66,83,52,32,22,40,81,61,2004-10-22,2023-12-28,3773.0,5.0,39171060.34469605,2017.0,26.069800775839514,,135,WEAK,7.7042933785502274
GBCI,678,2,11,14,9,74,33,62,43,46,78,112,47,38,44,65,1984-03-22,2023-12-28,3773.0,5.0,10561057.088470459,2017.0,35.53115531647823,,124,WEAK,7.6992631313690545
AKR,720,0,8,16,27,63,66,134,64,50,73,75,39,16,34,55,1993-05-27,2023-12-28,3774.0,5.0,13840226.85470581,2017.0,29.435776820695732,,123,WEAK,7.69820655130348
TPC,761,1,14,17,59,51,125,82,100,48,76,112,63,0,0,13,1973-05-03,2023-12-28,3773.0,5.0,8520135.128211977,2017.0,27.889641416025352,,124,WEAK,7.675804867443826
COLB,584,0,1,11,41,45,26,38,33,50,72,73,27,36,34,97,1992-06-16,2023-12-28,3773.0,5.0,11883102.138519287,2017.0,40.38725081667957,,122,WEAK,7.671358223514571
INDB,542,0,4,13,17,12,32,41,43,62,69,92,52,26,30,49,1986-05-14,2023-12-28,3773.0,5.0,5158604.889678955,2017.0,67.37482066363452,,131,WEAK,7.662569058336615
HNI,673,0,6,12,70,46,53,62,81,51,73,74,46,26,17,56,1980-03-17,2023-12-28,3773.0,5.0,8203432.758712768,2017.0,41.47131473799626,,124,WEAK,7.662486077025327
LANC,421,0,11,15,27,19,13,48,73,32,88,69,19,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,11828159.729003906,2017.0,126.54091613891116,,120,WEAK,7.651473586597924
EZU,1350,0,17,2,11,36,520,516,52,59,50,30,11,11,13,22,2000-07-31,2023-12-28,3773.0,5.0,221338186.54060364,2017.0,40.31856580939426,,109,WEAK,7.648009183311459
UGP,581,0,4,9,14,53,55,65,78,65,62,75,46,14,11,30,1999-10-07,2023-12-28,3773.0,5.0,10394615.872192383,2017.0,11.391374493025214,,127,WEAK,7.64132378637067
AIN,782,0,14,14,18,39,16,112,62,34,89,218,58,29,36,43,1987-09-30,2023-12-28,3773.0,5.0,5410080.093383789,2017.0,52.1930279826738,,123,WEAK,7.624124440005977
BP,509,0,0,0,0,0,0,0,50,148,31,144,136,0,0,0,1970-01-02,2023-12-28,3773.0,5.0,182947172.29614258,2017.0,36.45577695930147,,179,WEAK,7.620174196021898
WRLD,747,2,13,34,49,70,95,138,56,58,67,78,38,13,12,24,1991-11-26,2023-12-28,3773.0,5.0,6029279.708862305,2017.0,69.99326701373218,,125,WEAK,7.6143295135320805
VOE,568,2,2,0,3,18,31,37,49,70,54,31,48,15,102,106,2006-08-25,2023-12-28,3773.0,5.0,22285500.0,2017.0,103.80215107587229,,124,WEAK,7.608277600235459
EGBN,586,2,5,22,32,23,18,43,29,68,61,166,33,23,26,35,1999-07-14,2023-12-28,3773.0,5.0,5970689.9253845215,2017.0,61.8082867656571,,129,WEAK,7.59939254087195
KW,487,0,15,25,33,38,61,60,56,41,74,54,23,0,0,7,2007-12-03,2023-12-28,3773.0,5.0,10926500.0,2017.0,19.843027851971023,,115,WEAK,7.59401913669446
THRM,991,0,0,0,6,104,313,181,68,38,80,81,50,20,26,24,1993-06-10,2023-12-28,3773.0,5.0,6724575.081825257,2017.0,35.500836710530926,,118,WEAK,7.591762947131665
ING,605,1,8,15,51,31,65,86,45,47,60,27,23,45,46,55,1994-05-18,2023-12-28,3773.0,5.0,49768700.0,2017.0,16.89171314619452,,107,WEAK,7.585865628978794
RSP,3447,3,24,22,10,36,25,35,51,73,48,2657,56,99,150,158,2003-05-01,2023-12-28,3773.0,5.0,49226826.93328857,2017.0,93.30310775939212,,121,WEAK,7.582293213290072
CNMD,1157,0,25,48,82,82,60,88,51,34,85,359,47,34,70,92,1987-07-23,2023-12-28,3773.0,5.0,5439810.077285767,2017.0,48.717928274694195,,119,WEAK,7.579138074444224
EWT,659,8,66,105,78,49,24,70,50,37,61,49,16,10,16,20,2000-06-23,2023-12-28,3773.0,5.0,112993311.51046753,2017.0,35.056454168372895,,98,WEAK,7.556538012259718
EXLS,671,0,9,50,55,48,16,44,46,56,63,57,61,19,86,61,2006-10-20,2023-12-28,3773.0,5.0,7515584.871292114,2017.0,53.63294820291588,,119,WEAK,7.555601273981852
FRT,783,0,1,3,8,34,40,36,43,55,53,49,68,62,157,174,1973-05-03,2023-12-28,3773.0,5.0,54100198.974609375,2017.0,131.18003957680023,,108,WEAK,7.548299664411263
CACC,458,0,0,6,1,9,22,26,37,52,54,45,38,32,61,75,1992-06-05,2023-12-28,3773.0,5.0,42506028.09448242,2017.0,245.2892031726609,,106,WEAK,7.518169246995181
FSM,662,0,0,0,16,14,35,58,116,44,69,150,66,34,28,32,2007-01-08,2023-12-28,3773.0,5.0,6446159.707260132,2017.0,4.97187250638863,,113,WEAK,7.513686699174826
TRMK,528,1,15,20,49,14,28,31,40,55,60,57,27,34,38,59,1980-03-17,2023-12-28,3773.0,5.0,8185629.622650145,2017.0,32.33251011609081,,115,WEAK,7.506160127564176
FRME,493,1,6,6,19,27,34,41,34,41,70,64,39,23,40,48,1989-06-20,2023-12-28,3773.0,5.0,7081055.722045898,2017.0,40.468485904404844,,111,WEAK,7.50153428857063
GTN,456,0,1,0,7,8,21,56,19,103,42,24,22,46,70,37,2002-08-30,2023-12-28,3773.0,5.0,11183874.735832214,2017.0,14.025378462802841,,145,WEAK,7.493114024093328
VAW,431,1,7,7,8,29,39,54,60,50,61,38,12,14,27,24,2004-01-30,2023-12-28,3773.0,5.0,8428194.065093994,2017.0,123.82637422113305,,111,WEAK,7.478194106804651
ACWI,404,1,5,0,7,6,20,23,29,44,52,30,93,17,40,37,2008-03-28,2023-12-28,3773.0,5.0,100334467.69256592,2017.0,66.2234660600761,,96,WEAK,7.473913188625081
UCBI,543,1,3,18,23,15,42,40,40,30,77,97,39,34,31,53,2002-03-21,2023-12-28,3773.0,5.0,9601565.84701538,2017.0,27.60187255433831,,107,WEAK,7.470170841858081
COKE,520,0,11,18,27,23,23,59,55,60,56,64,32,29,29,34,1973-02-21,2023-12-28,3773.0,5.0,7007579.791259767,2017.0,208.32274910368292,,116,WEAK,7.467601810225339
PPBI,440,0,3,0,26,21,12,33,30,43,64,65,39,29,27,48,1997-06-25,2023-12-28,3773.0,5.0,8779750.0,2017.0,37.437250904827955,,107,WEAK,7.455178516797577
VBK,465,1,2,3,7,18,20,32,26,56,52,42,46,25,52,83,2004-01-30,2023-12-28,3773.0,5.0,16481243.280029297,2017.0,146.52314685350396,,108,WEAK,7.435215541481542
EQC,410,0,0,0,0,0,5,66,44,34,66,74,41,24,31,25,1986-12-17,2023-12-28,3773.0,5.0,16677170.751571655,2017.0,30.964302754497147,,100,WEAK,7.4267911252089664
CLH,573,1,3,2,11,11,17,14,17,31,69,29,25,38,192,113,1987-11-24,2023-12-28,3773.0,5.0,15903596.505737305,2017.0,55.35497998241409,,100,WEAK,7.421662263168287
WTM,441,5,2,20,31,36,76,49,29,48,55,39,17,12,15,7,1985-10-23,2023-12-28,3773.0,5.0,14634047.71118164,2017.0,874.218765805917,,103,WEAK,7.404334733115248
GHC,416,0,0,0,0,0,55,77,49,37,65,44,24,30,15,20,1973-02-21,2023-12-28,3773.0,5.0,9161629.614257812,2017.0,573.8886436675174,,102,WEAK,7.400842367923024
KLIC,416,0,3,3,0,2,14,23,9,33,68,29,12,69,87,64,1973-02-21,2023-12-28,3773.0,5.0,8854555.876159668,2017.0,21.053107561818155,,101,WEAK,7.3867201234804565
CASH,573,34,5,6,4,41,11,22,60,45,61,75,58,35,35,81,1993-09-20,2023-12-28,3773.0,5.0,5071224.958419801,2017.0,28.683864464322884,,106,WEAK,7.382477658526148
CRH,694,0,24,20,35,15,44,66,68,43,54,78,78,25,38,106,1989-07-13,2023-12-28,3773.0,5.0,17959355.694580078,2017.0,35.48410353337626,,97,WEAK,7.350286152585389
FVD,480,0,4,8,5,28,20,45,51,56,48,56,70,7,30,52,2003-08-27,2023-12-28,3773.0,5.0,14418529.624557497,2017.0,29.454780874974226,,104,WEAK,7.345130126843831
JJSF,581,0,7,17,25,102,87,52,47,44,56,114,30,0,0,0,1986-02-04,2023-12-28,3773.0,5.0,7687884.283447266,2017.0,133.65996025662974,,100,WEAK,7.323543880278277
VO,574,0,5,6,6,4,13,27,33,74,36,21,47,20,123,159,2004-01-30,2023-12-28,3773.0,5.0,50910140.79742432,2017.0,143.5232265518006,,110,WEAK,7.311022829037721
NWBI,452,0,6,14,13,15,21,36,44,32,65,66,31,28,40,41,1994-11-07,2023-12-28,3773.0,5.0,7203048.666572571,2017.0,16.53697208769293,,97,WEAK,7.309411792569161
RIO,1224,5,73,129,75,53,60,60,85,43,43,305,101,0,0,192,1990-06-28,2023-12-28,3773.0,5.0,128038252.75039673,2017.0,44.47860556674669,,86,WEAK,7.297752398676529
CHDN,487,0,0,2,5,12,14,20,42,44,52,67,74,43,38,74,1993-03-29,2023-12-28,3773.0,5.0,11247700.05226135,2017.0,60.78707847747195,,96,WEAK,7.2838359036960325
EWL,1032,4,23,26,38,79,425,198,63,32,57,65,8,0,7,7,1996-03-18,2023-12-28,3773.0,5.0,21940234.84954834,2017.0,33.550398480844684,,89,WEAK,7.276945045675046
BHE,552,0,4,22,44,38,55,52,77,30,64,71,42,28,10,15,1990-06-27,2023-12-28,3773.0,5.0,8382720.361328125,2017.0,31.886254990718278,,94,WEAK,7.276057867897504
CAL,464,0,16,0,0,0,0,24,32,50,50,22,25,23,161,61,1980-03-17,2023-12-28,3773.0,5.0,7737475.760650635,2017.0,28.58402396578238,,100,WEAK,7.2754583093879
RWR,440,1,6,0,10,39,42,53,60,58,44,75,14,3,18,17,2001-08-27,2023-12-28,3773.0,5.0,13556920.52230835,2017.0,93.11888441716532,,102,WEAK,7.271863421722994
DON,528,1,2,3,14,62,46,49,75,40,54,50,25,16,44,47,2006-06-16,2023-12-28,3773.0,5.0,8356840.778732298,2017.0,32.87861889387032,,94,WEAK,7.248527644128107
KNX,473,0,0,2,2,5,18,25,15,31,52,50,21,43,93,116,1994-10-25,2023-12-28,3773.0,5.0,49289921.03881836,2017.0,36.43709169061061,,83,WEAK,7.24171148943733
PSMT,373,0,2,7,9,41,28,36,34,30,62,34,18,24,24,24,1997-09-02,2023-12-28,3773.0,5.0,8057139.715576172,2017.0,86.20490043001821,,92,WEAK,7.241364507560698
TPL,541,0,4,6,19,7,25,36,33,37,58,86,34,48,71,77,1980-03-17,2023-12-28,3773.0,5.0,5196159.8876953125,2017.0,340.9890427304454,,95,WEAK,7.239467024969491
VECO,337,0,0,5,3,6,7,13,36,43,50,32,45,20,37,40,1994-11-29,2023-12-28,3773.0,5.0,11219375.27656555,2017.0,24.923625452110016,,93,WEAK,7.23391418467722
DEM,534,0,10,29,80,76,17,46,75,36,56,42,16,15,23,13,2007-07-13,2023-12-28,3773.0,5.0,8141769.091415405,2017.0,41.912948213250516,,92,WEAK,7.2306539803964816
MSTR,1261,1,12,24,74,30,63,125,94,36,53,100,50,263,149,187,1998-06-11,2023-12-28,3773.0,5.0,12622853.640747074,2017.0,164.6653388885863,,89,WEAK,7.21467451222511
ANSS,468,0,2,2,1,7,22,8,14,42,43,29,68,57,70,103,1996-06-20,2023-12-28,3773.0,5.0,48027891.0949707,2017.0,121.36486047387598,,85,WEAK,7.201088395201829
ABG,867,0,13,20,32,54,66,79,34,31,54,117,90,33,146,98,2002-03-21,2023-12-28,3773.0,5.0,12869169.841766357,2017.0,59.80617526232959,,85,WEAK,7.1621112431419105
VT,301,1,6,1,6,2,16,28,24,35,45,31,15,26,30,35,2008-06-26,2023-12-28,3773.0,5.0,43819775.45013428,2017.0,68.22302773464249,,80,WEAK,7.148734895263878
PEGA,510,0,0,3,1,35,30,14,23,37,47,36,25,47,43,169,1996-07-19,2023-12-28,3773.0,5.0,13090679.821014404,2017.0,51.246852631587906,,84,WEAK,7.113386530926902
TGNA,383,0,0,0,0,0,0,28,29,48,37,38,28,43,54,78,1980-03-17,2023-12-28,3773.0,5.0,37130297.415161125,2017.0,14.307319504331307,,85,WEAK,7.097441994372937
KT,450,0,2,20,25,12,65,30,59,36,47,63,41,13,22,15,1999-05-26,2023-12-28,3773.0,5.0,12273898.211860657,2017.0,15.735577708696464,,83,WEAK,7.094456470696781
TISI,469,2,8,21,36,65,70,63,27,39,45,27,35,18,8,5,1980-10-07,2023-12-28,3773.0,5.0,6774035.186576844,2017.0,21.450398346342414,,84,WEAK,7.039250613182762
KOF,418,0,6,26,45,40,26,49,53,36,46,48,36,0,0,7,1993-09-14,2023-12-28,3773.0,5.0,6090364.044952393,2017.0,74.22697217720913,,82,WEAK,7.012535208610919
BKD,338,0,1,0,7,8,35,30,42,43,36,17,26,17,34,42,2005-11-22,2023-12-28,3774.0,5.0,31032918.16139221,2017.0,12.689721126480407,,79,WEAK,7.001377252827189
USNA,487,0,0,6,4,6,28,26,55,44,41,81,77,38,53,28,1994-04-04,2023-12-28,3773.0,5.0,5594355.072402954,2017.0,61.82828678267885,,85,WEAK,6.990550868664349
CHT,530,3,9,21,38,45,94,103,46,47,37,29,22,11,19,6,2003-07-18,2023-12-28,3773.0,5.0,5209863.779449463,2017.0,34.10641433898196,,84,WEAK,6.916551938799667
DHC,350,0,1,6,8,13,19,25,22,35,37,54,11,17,13,89,2000-02-23,2023-12-28,3773.0,5.0,24332000.0,2017.0,19.898725152490623,,72,WEAK,6.906581190512617
VOT,351,1,2,3,6,15,20,8,13,35,39,31,25,13,69,71,2006-08-25,2023-12-28,3773.0,5.0,11308679.864501953,2017.0,118.01533857854714,,74,WEAK,6.8913213053169144
ORA,406,0,7,8,3,11,25,15,27,45,34,14,35,51,40,91,2004-11-11,2023-12-28,3773.0,5.0,9282635.43548584,2017.0,58.82494022931711,,79,WEAK,6.863203018611313
PRA,445,0,0,0,27,45,34,24,22,37,35,19,12,21,106,63,1991-09-04,2023-12-28,3773.0,5.0,7730550.0,2017.0,58.08406369334673,,72,WEAK,6.7799540970115775
OII,616,0,3,5,6,23,37,24,37,31,33,29,40,38,95,215,1975-10-31,2023-12-28,3773.0,5.0,29411239.2414093,2017.0,24.54529885371843,,64,WEAK,6.752931140790729
KB,228,0,20,7,25,13,14,11,10,44,30,32,15,0,0,7,2001-11-13,2023-12-28,3773.0,5.0,5878656.0791015625,2017.0,47.69788837812811,,74,WEAK,6.691174060022941
